Unnamed: 0,OGDomain,IPAddr,City,State,Country
0,dineoncampus.com,104.26.8.15,San Francisco,California,US
1,pandas.pydata.org,104.26.0.204,San Francisco,California,US
2,colgate.edu,149.43.129.1,Hamilton,New York,US
3,netflix.com,54.160.93.182,Ashburn,Virginia,US
4,github.com,140.82.113.4,South Riding,Virginia,US
5,drive.google.com,142.251.40.174,New York City,New York,US
6,di.se,34.117.105.189,Kansas City,Missouri,US
7,instagram.com,31.13.71.174,Secaucus,New Jersey,US
8,gradescope.com,35.161.191.170,Boardman,Oregon,US
9,linkedin.com,13.107.42.14,Redmond,Washington,US
10,open.spotify.com,23.44.133.185,Piscataway,New Jersey,US
11,chat.openai.com,104.18.37.228,San Francisco,California,US
12,gmail.com,142.251.40.229,New York City,New York,US
13,buff.163.com,44.238.241.81,Boardman,Oregon,US
14,amazon.com,54.239.28.85,Ashburn,Virginia,US
15,docs.google.com,142.251.40.110,New York City,New York,US
16,portal.colgate.edu,149.43.134.29,Hamilton,New York,US
17,moodle.colgate.edu,54.89.189.110,Ashburn,Virginia,US
18,www.notion.so,104.18.39.102,San Francisco,California,US
19,google.com,142.250.64.78,New York City,New York,US
20,x.com,104.244.42.1,San Francisco,California,US
21,youtube.com,142.250.81.238,New York City,New York,US
0,docs.google.com,142.250.72.110,New York City,New York,US
1,docs.google.com,142.250.81.227,New York City,New York,US
2,docs.google.com,142.250.64.78,New York City,New York,US
3,docs.google.com,142.250.81.227,New York City,New York,US
4,docs.google.com,142.250.81.227,New York City,New York,US
5,docs.google.com,142.250.81.227,New York City,New York,US
6,docs.google.com,142.251.16.84,Reston,Virginia,US
7,docs.google.com,142.250.81.227,New York City,New York,US
8,docs.google.com,142.250.72.110,New York City,New York,US
9,docs.google.com,142.250.72.110,New York City,New York,US
10,docs.google.com,142.250.81.227,New York City,New York,US
11,docs.google.com,142.250.81.227,New York City,New York,US
12,docs.google.com,142.250.72.110,New York City,New York,US
13,docs.google.com,142.250.81.227,New York City,New York,US
14,docs.google.com,142.250.81.227,New York City,New York,US
15,docs.google.com,172.217.165.142,Newark,New Jersey,US
16,docs.google.com,142.250.81.227,New York City,New York,US
17,docs.google.com,142.250.80.67,New York City,New York,US
18,docs.google.com,142.250.81.227,New York City,New York,US
19,docs.google.com,142.250.81.227,New York City,New York,US
20,docs.google.com,142.250.81.227,New York City,New York,US
21,docs.google.com,142.250.81.227,New York City,New York,US
22,docs.google.com,142.251.32.99,New York City,New York,US
23,docs.google.com,142.250.81.227,New York City,New York,US
24,docs.google.com,142.250.81.227,New York City,New York,US
25,docs.google.com,142.250.65.206,New York City,New York,US
26,docs.google.com,142.251.32.106,New York City,New York,US
27,docs.google.com,142.250.81.227,New York City,New York,US
28,docs.google.com,142.250.81.227,New York City,New York,US
29,docs.google.com,142.251.40.238,New York City,New York,US
30,docs.google.com,142.251.32.97,New York City,New York,US
31,docs.google.com,142.250.81.227,New York City,New York,US
32,docs.google.com,142.250.81.227,New York City,New York,US
33,docs.google.com,142.250.176.202,New York City,New York,US
34,docs.google.com,142.250.64.78,New York City,New York,US
35,docs.google.com,142.250.65.206,New York City,New York,US
36,docs.google.com,142.250.81.227,New York City,New York,US
37,docs.google.com,142.251.40.238,New York City,New York,US
38,docs.google.com,142.250.81.227,New York City,New York,US
39,docs.google.com,142.251.32.99,New York City,New York,US
40,docs.google.com,142.251.32.106,New York City,New York,US
41,docs.google.com,142.250.81.227,New York City,New York,US
42,docs.google.com,142.250.81.227,New York City,New York,US
43,docs.google.com,142.250.72.110,New York City,New York,US
44,docs.google.com,142.250.81.227,New York City,New York,US
45,docs.google.com,142.250.80.67,New York City,New York,US
46,docs.google.com,142.250.80.67,New York City,New York,US
47,docs.google.com,142.250.72.110,New York City,New York,US
48,docs.google.com,142.250.81.227,New York City,New York,US
49,docs.google.com,142.250.81.227,New York City,New York,US
50,docs.google.com,142.250.72.110,New York City,New York,US
51,docs.google.com,142.250.65.206,New York City,New York,US
52,docs.google.com,142.250.81.227,New York City,New York,US
53,docs.google.com,142.251.40.238,New York City,New York,US
54,docs.google.com,142.251.40.238,New York City,New York,US
55,docs.google.com,142.250.72.110,New York City,New York,US
56,docs.google.com,142.250.81.227,New York City,New York,US
57,docs.google.com,142.250.81.227,New York City,New York,US
58,docs.google.com,142.250.81.227,New York City,New York,US
59,docs.google.com,142.250.72.110,New York City,New York,US
60,docs.google.com,142.250.72.110,New York City,New York,US
61,docs.google.com,142.250.81.227,New York City,New York,US
62,docs.google.com,142.250.81.227,New York City,New York,US
63,docs.google.com,142.250.80.67,New York City,New York,US
64,docs.google.com,142.250.81.227,New York City,New York,US
65,docs.google.com,142.251.32.99,New York City,New York,US
66,docs.google.com,142.250.81.234,New York City,New York,US
67,docs.google.com,142.250.72.110,New York City,New York,US
68,docs.google.com,142.250.81.227,New York City,New York,US
69,docs.google.com,142.250.81.227,New York City,New York,US
70,docs.google.com,142.250.72.110,New York City,New York,US
71,docs.google.com,142.250.80.67,New York City,New York,US
72,docs.google.com,142.250.81.227,New York City,New York,US
73,docs.google.com,142.250.81.227,New York City,New York,US
74,docs.google.com,142.250.72.110,New York City,New York,US
75,docs.google.com,142.250.81.227,New York City,New York,US
76,docs.google.com,142.250.81.227,New York City,New York,US
77,docs.google.com,142.250.80.78,New York City,New York,US
78,docs.google.com,142.250.81.227,New York City,New York,US
79,docs.google.com,142.250.65.206,New York City,New York,US
80,docs.google.com,142.250.65.206,New York City,New York,US
81,docs.google.com,142.250.72.110,New York City,New York,US
82,docs.google.com,142.250.81.227,New York City,New York,US
83,docs.google.com,142.250.81.227,New York City,New York,US
84,docs.google.com,142.250.81.227,New York City,New York,US
85,docs.google.com,142.250.81.227,New York City,New York,US
86,docs.google.com,142.250.64.78,New York City,New York,US
87,docs.google.com,142.250.81.227,New York City,New York,US
88,docs.google.com,142.250.81.227,New York City,New York,US
89,docs.google.com,142.250.81.227,New York City,New York,US
90,docs.google.com,142.250.81.227,New York City,New York,US
91,docs.google.com,142.250.81.227,New York City,New York,US
92,docs.google.com,142.251.40.238,New York City,New York,US
93,docs.google.com,142.250.81.227,New York City,New York,US
94,docs.google.com,142.250.81.227,New York City,New York,US
95,docs.google.com,142.250.65.206,New York City,New York,US
96,docs.google.com,142.250.81.227,New York City,New York,US
97,docs.google.com,142.250.80.67,New York City,New York,US
98,docs.google.com,142.250.81.227,New York City,New York,US
99,docs.google.com,142.250.81.227,New York City,New York,US
100,docs.google.com,142.250.81.227,New York City,New York,US
101,docs.google.com,142.250.81.227,New York City,New York,US
102,docs.google.com,142.250.72.110,New York City,New York,US
103,docs.google.com,142.251.32.99,New York City,New York,US
104,docs.google.com,142.251.40.106,New York City,New York,US
105,docs.google.com,142.250.65.206,New York City,New York,US
106,docs.google.com,142.250.81.227,New York City,New York,US
107,docs.google.com,142.250.72.110,New York City,New York,US
108,docs.google.com,142.251.40.238,New York City,New York,US
109,docs.google.com,142.250.81.227,New York City,New York,US
110,docs.google.com,142.250.81.227,New York City,New York,US
111,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
112,dineoncampus.com,157.240.241.1,Secaucus,New Jersey,US
113,dineoncampus.com,172.67.69.131,San Francisco,California,US
114,dineoncampus.com,104.26.9.15,San Francisco,California,US
115,dineoncampus.com,104.26.8.15,San Francisco,California,US
116,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
117,dineoncampus.com,142.250.176.202,New York City,New York,US
118,dineoncampus.com,172.67.69.131,San Francisco,California,US
119,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
120,dineoncampus.com,157.240.241.1,Secaucus,New Jersey,US
121,dineoncampus.com,172.67.69.131,San Francisco,California,US
122,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
123,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
124,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
125,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
126,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
127,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
128,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
129,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
130,dineoncampus.com,31.13.71.36,Secaucus,New Jersey,US
131,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
132,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
133,dineoncampus.com,172.67.69.131,San Francisco,California,US
134,dineoncampus.com,31.13.71.36,Secaucus,New Jersey,US
135,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
136,dineoncampus.com,104.26.8.15,San Francisco,California,US
137,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
138,dineoncampus.com,172.67.69.131,San Francisco,California,US
139,dineoncampus.com,104.26.9.15,San Francisco,California,US
140,dineoncampus.com,157.240.241.1,Secaucus,New Jersey,US
141,dineoncampus.com,142.250.176.202,New York City,New York,US
142,dineoncampus.com,35.186.247.156,Kansas City,Missouri,US
143,dineoncampus.com,104.26.9.15,San Francisco,California,US
144,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
145,dineoncampus.com,157.240.241.1,Secaucus,New Jersey,US
146,dineoncampus.com,142.251.32.99,New York City,New York,US
147,dineoncampus.com,35.186.247.156,Kansas City,Missouri,US
148,dineoncampus.com,104.26.8.15,San Francisco,California,US
149,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
150,dineoncampus.com,104.26.9.15,San Francisco,California,US
151,dineoncampus.com,104.26.8.15,San Francisco,California,US
152,dineoncampus.com,104.26.8.15,San Francisco,California,US
153,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
154,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
155,dineoncampus.com,172.67.69.131,San Francisco,California,US
156,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
157,dineoncampus.com,104.26.8.15,San Francisco,California,US
158,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
159,dineoncampus.com,157.240.241.1,Secaucus,New Jersey,US
160,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
161,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
162,dineoncampus.com,104.26.8.15,San Francisco,California,US
163,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
164,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
165,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
166,dineoncampus.com,157.240.241.1,Secaucus,New Jersey,US
167,dineoncampus.com,157.240.241.1,Secaucus,New Jersey,US
168,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
169,dineoncampus.com,104.26.9.15,San Francisco,California,US
170,dineoncampus.com,104.26.8.15,San Francisco,California,US
171,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
172,dineoncampus.com,104.26.8.15,San Francisco,California,US
173,dineoncampus.com,104.18.208.173,San Francisco,California,US
174,dineoncampus.com,142.251.40.200,New York City,New York,US
175,dineoncampus.com,157.240.241.1,Secaucus,New Jersey,US
176,dineoncampus.com,142.250.80.36,New York City,New York,US
177,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
178,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
179,dineoncampus.com,104.26.8.15,San Francisco,California,US
180,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
181,dineoncampus.com,104.26.9.15,San Francisco,California,US
182,dineoncampus.com,172.67.69.131,San Francisco,California,US
183,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
184,dineoncampus.com,142.250.80.78,New York City,New York,US
185,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
186,dineoncampus.com,157.240.241.1,Secaucus,New Jersey,US
187,dineoncampus.com,142.250.176.202,New York City,New York,US
188,dineoncampus.com,104.26.9.15,San Francisco,California,US
189,dineoncampus.com,157.240.241.1,Secaucus,New Jersey,US
190,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
191,dineoncampus.com,104.26.9.15,San Francisco,California,US
192,dineoncampus.com,172.67.69.131,San Francisco,California,US
193,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
194,dineoncampus.com,172.67.69.131,San Francisco,California,US
195,dineoncampus.com,157.240.241.1,Secaucus,New Jersey,US
196,dineoncampus.com,104.26.8.15,San Francisco,California,US
197,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
198,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
199,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
200,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
201,dineoncampus.com,31.13.71.36,Secaucus,New Jersey,US
202,dineoncampus.com,31.13.71.7,Secaucus,New Jersey,US
203,dineoncampus.com,157.240.241.1,Secaucus,New Jersey,US
204,open.spotify.com,199.232.38.248,New York City,New York,US
205,open.spotify.com,199.232.38.251,New York City,New York,US
206,open.spotify.com,199.232.38.251,New York City,New York,US
207,open.spotify.com,199.232.38.248,New York City,New York,US
208,open.spotify.com,199.232.38.248,New York City,New York,US
209,open.spotify.com,23.44.131.136,Piscataway,New Jersey,US
210,open.spotify.com,199.232.38.251,New York City,New York,US
211,open.spotify.com,199.232.38.251,New York City,New York,US
212,open.spotify.com,199.232.38.251,New York City,New York,US
213,open.spotify.com,199.232.38.251,New York City,New York,US
214,open.spotify.com,199.232.38.248,New York City,New York,US
215,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
216,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
217,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
218,open.spotify.com,142.251.32.99,New York City,New York,US
219,open.spotify.com,199.232.38.248,New York City,New York,US
220,open.spotify.com,199.232.38.248,New York City,New York,US
221,open.spotify.com,199.232.38.251,New York City,New York,US
222,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
223,open.spotify.com,142.251.32.99,New York City,New York,US
224,open.spotify.com,199.232.38.251,New York City,New York,US
225,open.spotify.com,199.232.38.248,New York City,New York,US
226,open.spotify.com,199.232.38.248,New York City,New York,US
227,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
228,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
229,open.spotify.com,199.232.38.250,New York City,New York,US
230,open.spotify.com,23.44.131.136,Piscataway,New Jersey,US
231,open.spotify.com,199.232.38.251,New York City,New York,US
232,open.spotify.com,199.232.38.248,New York City,New York,US
233,open.spotify.com,199.232.38.248,New York City,New York,US
234,open.spotify.com,23.44.131.136,Piscataway,New Jersey,US
235,open.spotify.com,199.232.38.251,New York City,New York,US
236,open.spotify.com,142.251.32.99,New York City,New York,US
237,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
238,open.spotify.com,199.232.38.248,New York City,New York,US
239,open.spotify.com,199.232.38.248,New York City,New York,US
240,open.spotify.com,23.44.131.136,Piscataway,New Jersey,US
241,open.spotify.com,199.232.38.251,New York City,New York,US
242,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
243,open.spotify.com,104.19.178.52,San Francisco,California,US
244,open.spotify.com,199.232.38.251,New York City,New York,US
245,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
246,open.spotify.com,199.232.38.248,New York City,New York,US
247,open.spotify.com,199.232.38.248,New York City,New York,US
248,open.spotify.com,199.232.38.248,New York City,New York,US
249,open.spotify.com,199.232.38.251,New York City,New York,US
250,open.spotify.com,199.232.38.248,New York City,New York,US
251,open.spotify.com,199.232.38.248,New York City,New York,US
252,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
253,open.spotify.com,199.232.38.251,New York City,New York,US
254,open.spotify.com,199.232.38.248,New York City,New York,US
255,open.spotify.com,199.232.38.248,New York City,New York,US
256,open.spotify.com,199.232.38.251,New York City,New York,US
257,open.spotify.com,199.232.38.251,New York City,New York,US
258,open.spotify.com,199.232.38.248,New York City,New York,US
259,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
260,open.spotify.com,199.232.38.248,New York City,New York,US
261,open.spotify.com,199.232.38.248,New York City,New York,US
262,open.spotify.com,199.232.38.251,New York City,New York,US
263,open.spotify.com,199.232.38.251,New York City,New York,US
264,open.spotify.com,142.251.32.99,New York City,New York,US
265,open.spotify.com,199.232.38.248,New York City,New York,US
266,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
267,open.spotify.com,142.250.80.46,New York City,New York,US
268,open.spotify.com,199.232.38.248,New York City,New York,US
269,open.spotify.com,199.232.38.248,New York City,New York,US
270,open.spotify.com,142.251.40.200,New York City,New York,US
271,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
272,open.spotify.com,142.251.32.99,New York City,New York,US
273,open.spotify.com,199.232.38.251,New York City,New York,US
274,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
275,open.spotify.com,199.232.38.248,New York City,New York,US
276,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
277,open.spotify.com,199.232.38.251,New York City,New York,US
278,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
279,open.spotify.com,104.19.177.52,San Francisco,California,US
280,open.spotify.com,199.232.38.248,New York City,New York,US
281,open.spotify.com,199.232.38.251,New York City,New York,US
282,open.spotify.com,199.232.38.248,New York City,New York,US
283,open.spotify.com,142.250.80.78,New York City,New York,US
284,open.spotify.com,104.19.177.52,San Francisco,California,US
285,open.spotify.com,34.120.195.249,Kansas City,Missouri,US
286,open.spotify.com,142.251.32.99,New York City,New York,US
287,open.spotify.com,199.232.38.251,New York City,New York,US
288,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
289,open.spotify.com,199.232.38.248,New York City,New York,US
290,open.spotify.com,172.64.155.119,San Francisco,California,US
291,open.spotify.com,142.250.80.78,New York City,New York,US
292,open.spotify.com,199.232.38.248,New York City,New York,US
293,open.spotify.com,199.232.38.251,New York City,New York,US
294,open.spotify.com,199.232.38.251,New York City,New York,US
295,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
296,open.spotify.com,199.232.38.248,New York City,New York,US
297,open.spotify.com,142.250.80.78,New York City,New York,US
298,open.spotify.com,199.232.38.248,New York City,New York,US
299,open.spotify.com,199.232.38.250,New York City,New York,US
300,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
301,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
302,open.spotify.com,199.232.38.248,New York City,New York,US
303,open.spotify.com,199.232.38.248,New York City,New York,US
304,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
305,open.spotify.com,142.251.32.99,New York City,New York,US
306,open.spotify.com,199.232.38.248,New York City,New York,US
307,open.spotify.com,142.250.80.78,New York City,New York,US
308,open.spotify.com,199.232.38.248,New York City,New York,US
309,open.spotify.com,199.232.38.251,New York City,New York,US
310,open.spotify.com,35.186.224.25,Kansas City,Missouri,US
311,amazon.com,23.44.133.153,Piscataway,New Jersey,US
312,amazon.com,108.139.35.180,New York City,New York,US
313,amazon.com,18.164.132.134,New York City,New York,US
314,amazon.com,18.238.45.222,South Ozone Park,New York,US
315,amazon.com,199.232.37.16,New York City,New York,US
316,amazon.com,54.227.18.210,Ashburn,Virginia,US
317,amazon.com,199.232.37.16,New York City,New York,US
318,amazon.com,23.44.133.153,Piscataway,New Jersey,US
319,amazon.com,54.239.28.85,Ashburn,Virginia,US
320,amazon.com,18.238.45.222,South Ozone Park,New York,US
321,amazon.com,199.232.37.16,New York City,New York,US
322,amazon.com,108.138.120.237,New York City,New York,US
323,amazon.com,18.238.45.222,South Ozone Park,New York,US
324,amazon.com,108.139.54.203,New York City,New York,US
325,amazon.com,108.139.35.180,New York City,New York,US
326,amazon.com,108.139.54.203,New York City,New York,US
327,amazon.com,199.232.37.16,New York City,New York,US
328,amazon.com,3.217.255.244,Ashburn,Virginia,US
329,amazon.com,52.204.13.24,Ashburn,Virginia,US
330,amazon.com,108.139.54.203,New York City,New York,US
331,amazon.com,23.44.133.144,Piscataway,New Jersey,US
332,amazon.com,18.164.95.4,New York City,New York,US
333,amazon.com,108.138.120.237,New York City,New York,US
334,amazon.com,108.139.54.203,New York City,New York,US
335,amazon.com,18.164.132.134,New York City,New York,US
336,amazon.com,23.44.133.153,Piscataway,New Jersey,US
337,amazon.com,199.232.37.16,New York City,New York,US
338,amazon.com,199.232.37.16,New York City,New York,US
339,amazon.com,108.138.120.237,New York City,New York,US
340,amazon.com,23.44.133.144,Piscataway,New Jersey,US
341,amazon.com,108.138.110.85,New York City,New York,US
342,amazon.com,199.232.37.16,New York City,New York,US
343,amazon.com,18.238.45.222,South Ozone Park,New York,US
344,amazon.com,23.44.133.144,Piscataway,New Jersey,US
345,amazon.com,23.44.133.144,Piscataway,New Jersey,US
346,amazon.com,199.232.37.16,New York City,New York,US
347,amazon.com,23.44.133.144,Piscataway,New Jersey,US
348,amazon.com,23.44.133.144,Piscataway,New Jersey,US
349,amazon.com,23.44.133.153,Piscataway,New Jersey,US
350,amazon.com,34.203.44.167,Ashburn,Virginia,US
351,amazon.com,108.139.54.203,New York City,New York,US
352,amazon.com,18.164.132.134,New York City,New York,US
353,amazon.com,199.232.37.16,New York City,New York,US
354,amazon.com,23.44.133.153,Piscataway,New Jersey,US
355,amazon.com,108.138.110.85,New York City,New York,US
356,amazon.com,23.44.133.153,Piscataway,New Jersey,US
357,amazon.com,23.44.133.144,Piscataway,New Jersey,US
358,amazon.com,52.46.132.119,Ashburn,Virginia,US
359,amazon.com,108.139.35.180,New York City,New York,US
360,amazon.com,108.138.110.85,New York City,New York,US
361,amazon.com,108.139.54.203,New York City,New York,US
362,amazon.com,199.232.37.16,New York City,New York,US
363,amazon.com,199.232.37.16,New York City,New York,US
364,amazon.com,108.138.120.237,New York City,New York,US
365,amazon.com,23.44.133.144,Piscataway,New Jersey,US
366,amazon.com,18.238.45.222,South Ozone Park,New York,US
367,amazon.com,23.44.133.153,Piscataway,New Jersey,US
368,amazon.com,108.138.120.237,New York City,New York,US
369,amazon.com,108.138.110.85,New York City,New York,US
370,amazon.com,108.139.54.203,New York City,New York,US
371,amazon.com,18.164.95.4,New York City,New York,US
372,amazon.com,23.44.133.144,Piscataway,New Jersey,US
373,amazon.com,23.44.133.144,Piscataway,New Jersey,US
374,amazon.com,23.44.133.153,Piscataway,New Jersey,US
375,amazon.com,18.238.45.222,South Ozone Park,New York,US
376,amazon.com,18.238.45.222,South Ozone Park,New York,US
377,amazon.com,108.138.110.85,New York City,New York,US
378,amazon.com,108.139.35.180,New York City,New York,US
379,amazon.com,67.220.240.31,Ashburn,Virginia,US
380,amazon.com,18.238.45.222,South Ozone Park,New York,US
381,amazon.com,108.138.110.85,New York City,New York,US
382,amazon.com,23.44.133.153,Piscataway,New Jersey,US
383,amazon.com,108.138.110.85,New York City,New York,US
384,amazon.com,23.44.133.153,Piscataway,New Jersey,US
385,amazon.com,18.238.45.222,South Ozone Park,New York,US
386,amazon.com,18.238.45.222,South Ozone Park,New York,US
387,amazon.com,34.231.138.66,Ashburn,Virginia,US
388,amazon.com,108.139.35.180,New York City,New York,US
389,amazon.com,199.232.37.16,New York City,New York,US
390,amazon.com,108.138.110.85,New York City,New York,US
391,amazon.com,18.164.95.4,New York City,New York,US
392,amazon.com,34.193.111.32,Ashburn,Virginia,US
393,amazon.com,23.44.133.153,Piscataway,New Jersey,US
394,amazon.com,23.44.133.144,Piscataway,New Jersey,US
395,amazon.com,18.164.95.4,New York City,New York,US
396,amazon.com,108.138.110.85,New York City,New York,US
397,amazon.com,23.44.133.144,Piscataway,New Jersey,US
398,amazon.com,23.44.133.153,Piscataway,New Jersey,US
399,amazon.com,54.239.17.248,Ashburn,Virginia,US
400,amazon.com,108.138.110.85,New York City,New York,US
401,amazon.com,205.251.242.103,Ashburn,Virginia,US
402,amazon.com,34.197.126.203,Ashburn,Virginia,US
403,amazon.com,23.44.133.153,Piscataway,New Jersey,US
404,amazon.com,23.44.133.153,Piscataway,New Jersey,US
405,amazon.com,18.238.45.222,South Ozone Park,New York,US
406,amazon.com,205.251.242.103,Ashburn,Virginia,US
407,amazon.com,18.164.132.134,New York City,New York,US
408,amazon.com,108.139.54.203,New York City,New York,US
409,amazon.com,23.44.133.153,Piscataway,New Jersey,US
410,amazon.com,23.44.133.153,Piscataway,New Jersey,US
411,amazon.com,18.238.76.234,South Ozone Park,New York,US
412,amazon.com,18.238.45.222,South Ozone Park,New York,US
413,amazon.com,23.44.133.144,Piscataway,New Jersey,US
414,amazon.com,18.238.45.222,South Ozone Park,New York,US
415,amazon.com,108.138.110.85,New York City,New York,US
416,amazon.com,18.238.76.234,South Ozone Park,New York,US
417,amazon.com,108.139.54.203,New York City,New York,US
418,amazon.com,23.44.133.144,Piscataway,New Jersey,US
419,amazon.com,108.139.54.203,New York City,New York,US
420,amazon.com,23.44.133.144,Piscataway,New Jersey,US
421,amazon.com,108.138.120.237,New York City,New York,US
422,amazon.com,108.138.110.85,New York City,New York,US
423,amazon.com,23.44.133.153,Piscataway,New Jersey,US
424,amazon.com,23.44.133.153,Piscataway,New Jersey,US
425,amazon.com,23.44.133.144,Piscataway,New Jersey,US
426,amazon.com,52.204.13.24,Ashburn,Virginia,US
427,amazon.com,107.21.31.137,Ashburn,Virginia,US
428,amazon.com,108.139.54.203,New York City,New York,US
429,amazon.com,18.238.45.222,South Ozone Park,New York,US
430,amazon.com,108.139.54.203,New York City,New York,US
431,amazon.com,23.44.133.144,Piscataway,New Jersey,US
432,amazon.com,18.164.95.4,New York City,New York,US
433,amazon.com,34.230.112.129,Ashburn,Virginia,US
434,amazon.com,176.32.98.109,Ashburn,Virginia,US
435,amazon.com,108.139.35.180,New York City,New York,US
436,amazon.com,23.44.133.144,Piscataway,New Jersey,US
437,amazon.com,108.139.54.203,New York City,New York,US
438,amazon.com,108.138.110.85,New York City,New York,US
439,amazon.com,23.44.133.144,Piscataway,New Jersey,US
440,amazon.com,108.138.110.85,New York City,New York,US
441,amazon.com,18.238.76.234,South Ozone Park,New York,US
442,amazon.com,108.138.120.237,New York City,New York,US
443,amazon.com,23.44.133.144,Piscataway,New Jersey,US
444,amazon.com,18.238.76.234,South Ozone Park,New York,US
445,amazon.com,23.44.133.144,Piscataway,New Jersey,US
446,amazon.com,18.238.45.222,South Ozone Park,New York,US
447,amazon.com,108.139.54.203,New York City,New York,US
448,amazon.com,23.44.133.144,Piscataway,New Jersey,US
449,amazon.com,108.138.110.85,New York City,New York,US
450,amazon.com,23.44.133.144,Piscataway,New Jersey,US
451,amazon.com,108.139.54.203,New York City,New York,US
452,amazon.com,23.44.133.153,Piscataway,New Jersey,US
453,amazon.com,108.138.120.237,New York City,New York,US
454,amazon.com,108.138.110.85,New York City,New York,US
455,amazon.com,108.138.110.85,New York City,New York,US
456,amazon.com,205.251.242.103,Ashburn,Virginia,US
457,amazon.com,18.238.45.222,South Ozone Park,New York,US
458,amazon.com,18.238.45.222,South Ozone Park,New York,US
459,amazon.com,108.139.35.180,New York City,New York,US
460,amazon.com,18.238.76.234,South Ozone Park,New York,US
461,amazon.com,108.139.35.180,New York City,New York,US
462,amazon.com,199.232.37.16,New York City,New York,US
463,amazon.com,108.138.110.85,New York City,New York,US
464,amazon.com,23.44.133.153,Piscataway,New Jersey,US
